NEWJeffCoFacilityID,UniqueID,SchoolName,SystemCategory,AssetType,PriorityScore,ConditionSource,Unit,UnitValue,ReplacementCost,Notes,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
756:758,NoFCI,Lobo Creek Reservoir,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,00_general,ADA compliance,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,01_new construction,Demolition,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,01_new construction,New Construction ES,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,01_new construction,New Construction HS,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,01_new construction,New Construction K-8,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,01_new construction,New Construction MS,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,02_gut & renovation,Gut & Major Renovation ES,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,03_addition,New 2-story building,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,03_addition,New 3-story building,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,03_addition,New auditorium,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,03_addition,New gym and locker rooms,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,03_addition,New multipurpose room,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,03_addition,New cafeteria and kitchen,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Add shade structure(s),,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Expand parking,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,"Front of school branding, landscape upgrades",,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Furniture upgrades,,,,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Improve drop-off / pick-up zone,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,New outdoor classroom,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Playground replacement (ages 2-5),,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Playground replacement (ages 5-12),,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Resurface asphalt,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Resurface concrete,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Modernize admin,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Modernize classrooms,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Modernize gym / assembly space,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Modernize kitchen,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Modernize cafeteria,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Modernize multipurpose room,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Heavily modernize restrooms,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Lightly modernize corridors,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Lightly modernize entry lobby,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,modernization,Lightly modernize library/media center,,,EA,,,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,773.04,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,39127.47,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,50815.68,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,25091.68,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,11599.79,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,81627.91,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,51772.34,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,27059.58,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,14608.34,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,17715.69,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,101417.65,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,7882.55,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,19771.2,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,44358.4,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,2101.92,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,49950,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
772;773;774,Applewood Cottages,Applewood Cottages,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,00_general,ADA compliance,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,01_new construction,Demolition,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,01_new construction,New Construction ES,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,01_new construction,New Construction HS,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,01_new construction,New Construction K-8,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,01_new construction,New Construction MS,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,02_gut & renovation,Gut & Major Renovation ES,,,EA,,14913725,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,03_addition,New 2-story building,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,03_addition,New 3-story building,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,03_addition,New auditorium,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,03_addition,New gym and locker rooms,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,03_addition,New multipurpose room,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,03_addition,New cafeteria and kitchen,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Add shade structure(s),,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Campus landscaping upgrade,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Expand parking,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,"Front of school branding, landscape upgrades",,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Furniture upgrades,,,,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Improve drop-off / pick-up zone,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,New outdoor classroom,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Playground replacement (ages 2-5),,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Playground replacement (ages 5-12),,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Resurface asphalt,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Resurface concrete,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,04_campus upgrade,Upgrade artificial turf field,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Modernize admin,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Modernize classrooms,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Modernize gym / assembly space,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Modernize kitchen,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Modernize cafeteria,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Modernize multipurpose room,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Heavily modernize restrooms,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Heavily modernize STEM / CTE / specialized labs (MS/HS),,,,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Lightly modernize corridors,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Lightly modernize entry lobby,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,modernization,Lightly modernize library/media center,,,EA,,,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Electrical,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Electrical,2,Deficiency Data Oct 25,EA,,176447.85,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Electrical,3,Deficiency Data Oct 25,EA,,50123.5,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Electrical,4,Deficiency Data Oct 25,EA,,31547.71,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Exterior,1,Deficiency Data Oct 25,EA,,26525.1,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Exterior,2,Deficiency Data Oct 25,EA,,183306.04,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Exterior,3,Deficiency Data Oct 25,EA,,93201.39,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Exterior,4,Deficiency Data Oct 25,EA,,8347.04,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Fire and Life Safety,1,Deficiency Data Oct 25,EA,,16535.1,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Fire and Life Safety,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Fire and Life Safety,3,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Fire and Life Safety,4,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Interior,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Interior,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Interior,3,Deficiency Data Oct 25,EA,,10404.51,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Interior,4,Deficiency Data Oct 25,EA,,838442.85,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,HVAC,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,HVAC,2,Deficiency Data Oct 25,EA,,169634.56,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,HVAC,3,Deficiency Data Oct 25,EA,,505295.05,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,HVAC,4,Deficiency Data Oct 25,EA,,70261.92,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Other,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Other,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Other,3,Deficiency Data Oct 25,EA,,2775,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Other,4,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Plumbing,1,Deficiency Data Oct 25,EA,,10427.27,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Plumbing,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Plumbing,3,Deficiency Data Oct 25,EA,,61181.62,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Plumbing,4,Deficiency Data Oct 25,EA,,205451.63,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Roofing,1,Deficiency Data Oct 25,EA,,3517.88,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Roofing,2,Deficiency Data Oct 25,EA,,24572.85,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Roofing,3,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Roofing,4,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Educational Technology,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Educational Technology,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Educational Technology,3,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Educational Technology,4,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Site,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Site,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Site,3,Deficiency Data Oct 25,EA,,215414.3,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Site,4,Deficiency Data Oct 25,EA,,716402.44,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Specialties,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Specialties,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Specialties,3,Deficiency Data Oct 25,EA,,52972.75,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Specialties,4,Deficiency Data Oct 25,EA,,50031.14,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Stairs and Elevators,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Stairs and Elevators,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Stairs and Elevators,3,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Stairs and Elevators,4,Deficiency Data Oct 25,EA,,9458.64,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Structural,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Structural,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Structural,3,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Structural,4,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Structure,1,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Structure,2,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Structure,3,Deficiency Data Oct 25,EA,,None,,
SOLD-1,CO-1420-0776,Bergen Meadow ES,08_site infrastructure,Structure,4,Deficiency Data Oct 25,EA,,38850,,
SOLD-2,CO-1420-3450,Glennon Heights ES,00_general,ADA compliance,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,01_new construction,Demolition,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,01_new construction,New Construction ES,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,01_new construction,New Construction HS,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,01_new construction,New Construction K-8,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,01_new construction,New Construction MS,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,02_gut & renovation,Gut & Major Renovation ES,,,EA,,10237090,,
SOLD-2,CO-1420-3450,Glennon Heights ES,02_gut & renovation,Gut & Major Renovation HS,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,02_gut & renovation,Gut & Major Renovation K-8,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,02_gut & renovation,Gut & Major Renovation MS,,,EA,,,,
SOLD-2,CO-1420-3450,Glennon Heights ES,03_addition,New 2-story building,,,EA,,,,
